Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5422,All Houses,210.007,-0.007,0.0%,11.5%,24.8%,21.8%,8.1%,5.2%,3 br Houses,208.811,0.189,1.4%,10.3%,17.8%,24.0%,9.5%,5.0%,All Units,95.000,0.000,0.0%,0.0%,0.0%,0.0%,-4.3%,-0.4%,2 br Units,107.500,-17.500,-14.0%,-14.0%,-14.0%,-4.9%,-4.2%,1.7%,Combined,200.395,-0.019,-0.1%,11.0%,23.6%,20.5%,7.3%,4.9%,5422
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5431,All Houses,270.365,1.635,8.6%,9.2%,71.5%,15.2%,6.7%,3.4%,3 br Houses,283.745,43.755,18.3%,20.7%,80.0%,17.1%,5.7%,4.0%,All Units,36.000,-19.000,-34.5%,-34.5%,-34.5%,-13.2%,-5.9%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,258.380,0.644,8.2%,8.7%,69.6%,14.6%,6.4%,3.4%,5431
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5433,All Houses,227.307,0.193,0.2%,2.0%,11.9%,1.6%,-2.4%,-0.6%,3 br Houses,258.894,33.606,13.9%,22.2%,48.7%,10.6%,4.1%,1.7%,All Units,276.667,26.667,10.7%,10.7%,10.7%,3.4%,-3.9%,3.8%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,231.241,2.307,1.1%,2.8%,11.8%,1.8%,-2.5%,-0.3%,5433
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5434,All Houses,490.000,0.000,0.0%,0.1%,562.5%,55.5%,18.1%,13.4%,3 br Houses,122.667,0.000,0.0%,0.0%,27.4%,-2.5%,-2.9%,-1.3%,All Units,67.750,37.250,122.1%,122.1%,122.1%,30.5%,12.1%,8.3%,2 br Units,105.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,444.764,4.125,0.9%,1.1%,542.8%,55.2%,18.1%,13.4%,5434
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5440,All Houses,250.000,0.000,0.0%,0.0%,0.0%,0.0%,11.1%,7.6%,3 br Houses,250.000,0.000,0.0%,0.0%,0.0%,0.0%,19.9%,13.6%,All Units,75.000,0.000,0.0%,0.0%,-11.4%,0.0%,0.0%,0.0%,2 br Units,75.000,0.000,0.0%,0.0%,-11.4%,0.0%,0.0%,0.0%,Combined,220.213,0.000,-0.5%,-1.4%,-6.6%,-3.3%,9.5%,6.5%,5440
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5451,All Houses,475.038,2.462,3.7%,-11.5%,29.3%,6.9%,6.3%,3.9%,3 br Houses,625.000,5.000,5.9%,6.0%,111.3%,11.6%,12.2%,8.2%,All Units,110.750,-28.250,-20.3%,-20.3%,-20.3%,-7.3%,4.9%,4.1%,2 br Units,156.667,16.667,11.9%,11.9%,11.9%,3.8%,1.6%,-1.9%,Combined,464.660,1.603,3.5%,-11.6%,28.8%,6.8%,6.3%,3.9%,5451
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5452,All Houses,502.994,-33.994,-31.4%,-41.2%,26.1%,12.3%,9.4%,7.2%,3 br Houses,547.494,-18.494,-22.3%,59.4%,59.4%,4.9%,11.2%,8.2%,All Units,140.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,492.087,-32.972,-31.2%,-41.0%,25.6%,11.8%,9.1%,7.1%,5452
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5453,All Houses,700.542,-15.542,-6.8%,-1.7%,93.7%,23.0%,10.5%,6.3%,3 br Houses,611.862,0.638,-3.0%,28.1%,75.3%,21.7%,12.4%,8.0%,All Units,441.161,8.839,38.5%,38.4%,67.5%,59.3%,8.3%,17.5%,2 br Units,301.750,0.000,0.0%,-0.1%,0.6%,19.3%,1.9%,2.0%,Combined,682.509,-13.860,-5.4%,-0.4%,92.3%,24.0%,10.4%,6.6%,5453
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5454,All Houses,257.029,-2.029,-5.7%,-3.9%,0.8%,1.0%,9.7%,6.1%,3 br Houses,272.653,0.680,0.1%,1.9%,6.9%,18.6%,10.8%,6.8%,All Units,142.333,0.000,0.0%,0.0%,0.0%,0.0%,8.8%,-5.4%,2 br Units,79.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-10.8%,Combined,247.605,-1.829,-5.4%,-3.7%,0.8%,1.1%,9.7%,5.0%,5454
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5455,All Houses,119.704,-0.704,-8.1%,-79.7%,-62.2%,-41.2%,-20.4%,-14.7%,3 br Houses,354.000,-235.000,-39.9%,-39.9%,-39.9%,-15.6%,-7.0%,-5.0%,All Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,108.828,-0.640,-8.1%,-79.7%,-62.2%,-41.2%,-20.4%,-14.7%,5455
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5460,All Houses,325.417,104.583,47.4%,47.3%,56.0%,8.2%,2.2%,2.5%,3 br Houses,220.833,0.000,0.0%,0.0%,-9.9%,-10.5%,1.3%,-0.4%,All Units,99.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-1.9%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,306.804,96.008,45.5%,45.5%,53.8%,7.8%,2.0%,2.3%,5460
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5461,All Houses,447.304,-0.304,-1.0%,12.8%,-5.5%,20.4%,10.5%,7.3%,3 br Houses,280.242,-0.242,-1.3%,-19.2%,-29.5%,6.3%,4.0%,3.7%,All Units,293.828,0.172,0.9%,21.6%,1.3%,13.7%,3.9%,11.5%,2 br Units,239.000,0.000,0.0%,-1.1%,32.8%,9.9%,5.2%,2.5%,Combined,434.149,-0.284,-0.9%,13.2%,-5.2%,19.9%,10.1%,7.5%,5461
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5462,All Houses,317.402,1.598,2.2%,-24.3%,-15.6%,11.7%,5.4%,5.3%,3 br Houses,317.164,1.836,3.4%,11.5%,77.2%,27.3%,4.5%,5.3%,All Units,36.250,3.750,11.5%,11.5%,11.5%,3.7%,4.3%,3.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,309.546,1.667,2.3%,-24.2%,-15.5%,11.7%,5.4%,5.3%,5462
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5464,All Houses,329.601,0.399,1.8%,22.5%,-14.8%,25.1%,12.7%,7.0%,3 br Houses,294.594,0.406,2.1%,9.5%,13.3%,17.3%,7.4%,6.2%,All Units,136.000,54.000,65.9%,65.9%,65.9%,18.4%,7.5%,6.3%,2 br Units,79.950,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,317.574,3.768,2.9%,23.5%,-13.5%,25.0%,12.6%,7.0%,5464
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5470,All Houses,145.541,-0.541,-5.3%,-26.1%,-20.2%,-6.0%,-2.2%,5.0%,3 br Houses,154.250,15.250,11.0%,11.0%,11.0%,3.6%,0.9%,5.7%,All Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,145.219,-0.540,-5.3%,-26.1%,-20.2%,-6.0%,-2.2%,5.0%,5470
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5471,All Houses,92.475,0.000,32.2%,32.2%,32.2%,23.2%,-1.0%,-1.5%,3 br Houses,84.475,-14.525,-14.7%,-14.7%,-14.7%,-5.2%,-2.2%,-2.4%,All Units,18.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,92.475,0.000,32.2%,32.2%,32.2%,23.2%,-1.0%,-1.5%,5471
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5472,All Houses,335.156,-0.156,1.3%,19.1%,146.4%,37.4%,11.1%,21.1%,3 br Houses,159.833,0.000,0.0%,0.0%,0.0%,0.4%,11.4%,7.9%,All Units,129.833,0.000,0.0%,0.0%,0.0%,0.0%,21.1%,11.2%,2 br Units,149.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,307.150,0.037,1.3%,17.9%,127.3%,33.4%,11.7%,20.2%,5472
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5473,All Houses,240.051,24.949,11.2%,-9.8%,20.2%,12.3%,4.6%,2.7%,3 br Houses,191.646,13.354,84.0%,83.5%,7.3%,3.3%,1.7%,0.4%,All Units,30.000,0.000,0.0%,0.0%,0.0%,6.3%,-13.8%,-9.9%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,229.981,23.771,11.2%,-9.7%,19.8%,12.3%,4.3%,2.5%,5473
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5480,All Houses,259.750,-10.250,-3.8%,-4.8%,1.7%,9.2%,2.1%,2.7%,3 br Houses,249.004,-0.004,0.0%,-6.8%,10.9%,8.3%,2.2%,2.5%,All Units,50.000,0.000,0.0%,0.0%,0.0%,0.0%,-15.2%,-10.9%,2 br Units,158.667,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-0.5%,Combined,251.321,-9.822,-3.8%,-4.7%,1.8%,9.2%,1.8%,2.4%,5480
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5481,All Houses,243.031,-18.031,-11.1%,22.1%,-37.2%,18.6%,5.3%,2.8%,3 br Houses,267.000,68.000,34.2%,34.2%,-30.2%,11.6%,9.1%,5.6%,All Units,41.250,-23.750,-36.5%,-36.5%,-36.5%,-14.1%,-5.1%,-3.6%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,226.823,-18.475,-11.7%,20.5%,-37.2%,17.8%,5.1%,2.7%,5481
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5482,All Houses,177.318,-2.318,-16.4%,-29.3%,-29.6%,-5.1%,-0.6%,-0.7%,3 br Houses,177.331,-2.331,-16.5%,-28.9%,-29.6%,2.4%,0.0%,-1.0%,All Units,280.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,178.013,-2.302,-16.2%,-29.0%,-29.4%,-5.1%,-0.6%,-0.7%,5482
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5483,All Houses,285.000,-5.000,-16.2%,-16.2%,-34.9%,-1.6%,3.1%,-0.3%,3 br Houses,275.000,5.000,5.8%,5.5%,-15.4%,-2.8%,2.6%,0.7%,All Units,220.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,282.504,-4.798,-15.8%,-15.8%,-34.1%,-1.6%,3.5%,0.0%,5483
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5485,All Houses,219.242,-0.242,0.2%,-0.8%,-21.7%,2.4%,2.6%,1.5%,3 br Houses,247.930,27.070,9.3%,-10.0%,-13.0%,5.8%,5.1%,7.1%,All Units,40.000,0.000,0.0%,0.0%,0.0%,0.0%,-19.3%,-18.2%,2 br Units,206.667,0.000,0.0%,0.0%,0.0%,0.0%,0.5%,0.0%,Combined,209.715,-0.246,0.2%,-0.7%,-21.5%,2.2%,2.0%,0.8%,5485
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5490,All Houses,249.910,-0.010,-0.1%,-1.9%,-0.6%,19.9%,-0.5%,10.2%,3 br Houses,140.833,0.000,0.0%,0.0%,0.0%,-9.8%,-8.4%,4.0%,All Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,247.174,0.008,-0.1%,-1.9%,-0.6%,19.6%,-0.6%,10.1%,5490
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5491,All Houses,261.588,0.912,5.5%,1.5%,-12.2%,20.6%,3.4%,1.7%,3 br Houses,285.134,-2.634,-12.2%,-7.2%,-9.3%,24.2%,5.3%,4.4%,All Units,186.250,0.000,0.0%,0.0%,-6.9%,-2.3%,-1.0%,6.5%,2 br Units,329.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-1.8%,Combined,258.806,0.856,5.4%,1.4%,-12.2%,19.8%,3.3%,1.8%,5491
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5493,All Houses,268.500,26.500,11.0%,11.0%,8.0%,77.1%,22.5%,15.2%,3 br Houses,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,All Units,26.667,0.000,0.0%,0.0%,0.0%,0.9%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,258.327,25.385,10.9%,11.0%,9.0%,77.8%,24.1%,16.3%,5493
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5495,All Houses,315.154,-8.154,-7.7%,12.7%,27.3%,14.5%,8.0%,3.4%,3 br Houses,254.540,52.460,25.6%,-8.6%,37.3%,12.4%,10.6%,1.2%,All Units,362.500,122.500,51.0%,51.0%,51.0%,14.7%,6.4%,12.6%,2 br Units,230.250,0.000,0.0%,0.0%,0.0%,0.0%,-0.3%,0.0%,Combined,319.088,2.682,-4.2%,15.5%,29.2%,14.6%,7.9%,4.0%,5495
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5501,All Houses,721.706,27.294,-1.6%,-4.2%,10.2%,18.0%,12.1%,7.1%,3 br Houses,720.381,28.619,0.0%,28.4%,73.2%,25.4%,15.5%,9.8%,All Units,294.971,0.000,0.0%,0.0%,0.0%,0.6%,0.8%,0.4%,2 br Units,185.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,2.5%,Combined,711.385,26.608,-1.6%,-4.1%,10.0%,17.7%,11.9%,7.0%,5501
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5502,All Houses,523.465,13.185,8.9%,4.5%,59.1%,24.4%,9.1%,6.4%,3 br Houses,496.097,0.903,1.5%,-0.9%,50.4%,30.8%,8.2%,6.1%,All Units,89.000,0.000,0.0%,0.0%,0.0%,0.0%,-0.9%,-5.7%,2 br Units,199.950,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,499.640,12.579,8.8%,4.4%,57.4%,23.7%,8.8%,6.1%,5502
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5510,All Houses,194.500,25.500,15.1%,15.1%,15.1%,4.8%,6.5%,4.5%,3 br Houses,192.500,-27.500,-12.5%,-12.5%,-12.5%,-4.4%,-1.9%,-1.3%,All Units,44.000,-5.000,-10.2%,-11.3%,-10.2%,-3.5%,-5.8%,-7.9%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,170.635,20.664,13.9%,13.9%,14.0%,4.5%,5.7%,3.5%,5510
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5520,All Houses,304.369,-19.369,-3.3%,29.0%,50.5%,29.5%,14.6%,11.0%,3 br Houses,268.748,-16.248,-5.7%,-1.0%,14.5%,24.0%,13.2%,6.1%,All Units,152.209,32.209,26.8%,26.8%,26.8%,8.2%,34.1%,1.2%,2 br Units,110.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,287.020,-13.529,-1.9%,28.8%,48.8%,27.7%,15.3%,10.0%,5520
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5521,All Houses,125.000,0.000,0.0%,0.0%,0.0%,1.4%,4.7%,2.8%,3 br Houses,129.000,0.000,0.0%,0.0%,0.0%,0.0%,5.0%,3.1%,All Units,112.500,17.500,18.4%,18.4%,655.0%,96.2%,33.5%,22.4%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,124.106,1.185,1.0%,1.0%,4.1%,2.9%,5.4%,3.2%,5521
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5522,All Houses,488.074,6.926,6.5%,34.4%,41.8%,25.4%,9.6%,8.3%,3 br Houses,481.225,15.775,34.5%,34.1%,16.0%,17.8%,9.1%,7.6%,All Units,147.500,0.000,0.0%,0.2%,47.5%,22.8%,-8.7%,-3.0%,2 br Units,75.000,0.000,0.0%,0.0%,0.0%,0.0%,-17.1%,0.0%,Combined,472.876,6.512,6.4%,33.7%,41.6%,25.1%,9.0%,8.0%,5522
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5523,All Houses,389.264,20.736,32.7%,52.6%,8.7%,16.3%,8.2%,7.2%,3 br Houses,241.794,-1.794,-5.6%,7.5%,-2.9%,1.4%,2.7%,2.9%,All Units,30.500,-5.500,-15.3%,-15.3%,-15.3%,-5.4%,-2.3%,-6.5%,2 br Units,159.500,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,372.298,19.523,32.5%,52.1%,8.7%,16.2%,8.2%,7.0%,5523
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5540,All Houses,273.626,0.374,-0.5%,1.3%,-8.9%,15.2%,5.0%,3.4%,3 br Houses,268.907,0.593,-3.8%,-0.6%,-6.9%,19.3%,6.3%,4.1%,All Units,274.908,-0.008,0.0%,28.6%,63.3%,20.7%,8.2%,6.6%,2 br Units,139.000,0.000,0.0%,0.0%,0.0%,-8.3%,-3.2%,-1.7%,Combined,273.694,0.354,-0.5%,2.5%,-6.7%,15.5%,5.1%,3.6%,5540
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5550,All Houses,336.751,-1.751,-1.5%,-3.6%,38.8%,28.9%,7.5%,6.2%,3 br Houses,335.212,-0.212,-0.9%,-2.0%,38.6%,23.5%,8.1%,6.0%,All Units,65.000,0.000,0.0%,0.0%,58.1%,-29.4%,-0.6%,-13.7%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,319.582,-1.627,-1.5%,-3.5%,38.8%,26.2%,7.3%,5.3%,5550
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5552,All Houses,193.210,21.790,6.5%,-45.1%,-45.1%,-2.7%,4.7%,3.7%,3 br Houses,170.000,0.000,0.0%,0.0%,0.0%,-1.7%,1.9%,-0.6%,All Units,49.000,0.000,0.0%,0.0%,0.0%,0.1%,-12.5%,-8.9%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,176.529,19.282,6.3%,-44.2%,-44.2%,-2.9%,3.6%,2.8%,5552
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5554,All Houses,411.443,2.557,8.2%,9.3%,4.3%,13.8%,6.6%,5.0%,3 br Houses,415.033,8.967,15.1%,16.4%,16.9%,22.8%,7.6%,5.6%,All Units,196.287,0.046,0.4%,31.7%,34.3%,27.3%,-2.8%,-1.5%,2 br Units,210.000,0.000,0.0%,0.0%,0.0%,-2.1%,3.3%,0.2%,Combined,396.580,2.375,8.0%,9.9%,5.1%,14.1%,6.2%,4.7%,5554
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5555,All Houses,542.250,-43.250,37.3%,36.4%,28.2%,29.6%,16.8%,6.5%,3 br Houses,350.040,-0.040,-0.2%,3.1%,18.9%,15.0%,10.4%,3.5%,All Units,75.000,0.000,0.0%,0.0%,0.0%,1.8%,0.0%,-12.9%,2 br Units,124.950,0.000,0.0%,0.0%,0.0%,0.0%,-11.8%,-8.4%,Combined,524.796,-41.575,37.0%,36.1%,28.1%,29.4%,16.6%,6.1%,5555
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5556,All Houses,501.584,-1.685,-2.0%,7.3%,23.3%,9.7%,6.5%,5.8%,3 br Houses,495.213,-0.213,-0.6%,4.9%,42.4%,21.1%,8.9%,6.0%,All Units,131.657,0.010,0.1%,-10.0%,-19.0%,5.6%,-9.7%,-7.9%,2 br Units,332.833,0.000,0.0%,0.0%,-13.5%,22.7%,-4.4%,1.0%,Combined,479.980,-1.594,-2.0%,7.0%,22.3%,9.6%,6.0%,5.3%,5556
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5558,All Houses,634.226,24.774,4.4%,0.3%,34.5%,22.3%,9.8%,7.8%,3 br Houses,482.159,2.841,3.2%,-9.4%,22.4%,17.1%,7.8%,5.6%,All Units,174.469,-4.969,-17.9%,-23.3%,-30.8%,10.9%,4.0%,1.5%,2 br Units,286.250,48.750,20.5%,20.5%,20.5%,20.5%,5.3%,6.7%,Combined,606.245,22.905,3.9%,-0.2%,32.3%,21.9%,9.6%,7.6%,5558
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5560,All Houses,206.389,-1.389,-6.1%,-11.1%,-23.6%,11.1%,1.2%,-0.1%,3 br Houses,206.389,-1.389,-6.1%,-11.1%,-26.0%,11.2%,2.1%,2.7%,All Units,40.000,0.000,0.0%,0.0%,0.0%,1.7%,-21.1%,-16.4%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,203.157,-1.343,-6.0%,-11.1%,-23.5%,11.0%,0.9%,-0.3%,5560
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5570,All Houses,309.034,2.216,2.3%,-8.6%,14.5%,8.7%,6.8%,2.8%,3 br Houses,332.083,0.000,0.0%,13.2%,13.2%,6.7%,7.7%,3.2%,All Units,179.500,40.500,29.1%,29.1%,29.1%,8.9%,-1.2%,-3.5%,2 br Units,220.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-2.0%,Combined,298.990,5.167,3.3%,-7.3%,15.1%,8.7%,6.3%,2.4%,5570
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 5571,All Houses,445.341,-25.341,-15.0%,-2.0%,25.5%,10.6%,5.9%,3.3%,3 br Houses,417.937,-17.937,-13.3%,-17.6%,18.7%,9.4%,4.5%,2.3%,All Units,370.006,-0.006,0.0%,-0.8%,188.5%,52.2%,15.2%,3.4%,2 br Units,152.000,0.000,0.0%,0.0%,0.0%,-0.5%,-8.4%,-7.6%,Combined,437.033,-22.530,-13.8%,-1.9%,32.5%,12.7%,6.5%,3.3%,5571
