Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7051,All Houses,345.47,-0.47,20.2%,0.0%,1.6%,0.5%,0.2%,0.2%,3 br Houses,338.14,-2.14,-2.3%,0.0%,9.1%,2.9%,1.2%,0.9%,All Units,346.76,-6.76,-1.8%,0.0%,-7.5%,-2.6%,-1.1%,-0.8%,2 br Units,322.97,7.03,48.5%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,346.76,-6.76,-1.8%,0.0%,-7.5%,-2.6%,-1.1%,-0.8%,7051
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7052,All Houses,607.55,15.45,-1.2%,0.9%,-0.4%,0.7%,6.0%,5.8%,3 br Houses,580.36,-7.36,-5.1%,-0.6%,-4.9%,2.6%,6.3%,5.5%,All Units,505.59,19.41,0.2%,-5.0%,-9.4%,2.9%,5.5%,5.0%,2 br Units,515.72,34.28,10.6%,11.1%,0.3%,4.7%,7.0%,5.9%,Combined,562.22,17.21,-0.6%,-1.6%,-4.2%,1.7%,5.8%,5.5%,7052
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7053,All Houses,763.04,-28.04,15.0%,34.2%,13.2%,6.8%,8.0%,5.5%,3 br Houses,609.52,-14.52,2.2%,-5.8%,-8.3%,0.5%,5.0%,4.5%,All Units,440.00,2.00,-2.7%,-2.9%,-33.8%,5.8%,4.8%,1.6%,2 br Units,461.56,3.44,-2.8%,-3.0%,-2.9%,6.9%,5.5%,7.3%,Combined,669.09,-19.30,11.2%,25.2%,-0.3%,6.9%,7.4%,4.6%,7053
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7054,All Houses,561.53,-11.53,-4.2%,-6.2%,-4.7%,0.2%,4.5%,4.7%,3 br Houses,559.29,-9.29,-4.5%,6.1%,-3.4%,0.1%,4.2%,4.4%,All Units,490.97,-30.97,-1.5%,-12.2%,8.0%,16.8%,7.2%,4.2%,2 br Units,456.57,-3.57,-7.0%,1.9%,3.0%,8.1%,6.9%,3.5%,Combined,540.65,-17.28,-3.5%,-7.9%,-1.6%,3.8%,5.2%,4.6%,7054
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7055,All Houses,567.72,7.28,2.2%,10.7%,3.3%,1.5%,5.8%,6.6%,3 br Houses,567.49,7.51,2.8%,15.6%,5.2%,9.0%,5.8%,5.3%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,534.71,6.86,2.3%,9.2%,1.5%,0.8%,5.5%,6.4%,7055
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7109,All Houses,485.38,-5.38,-5.0%,-2.0%,-3.0%,-5.2%,5.1%,6.0%,3 br Houses,452.80,-2.80,-4.6%,-8.6%,-9.5%,9.1%,4.3%,5.6%,All Units,452.83,-2.83,-2.7%,23.9%,7.1%,14.2%,9.0%,5.8%,2 br Units,437.91,-2.91,-3.0%,20.8%,4.5%,13.4%,9.7%,5.7%,Combined,477.13,-4.73,-4.5%,3.2%,-0.9%,-2.0%,5.9%,6.0%,7109
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7112,All Houses,492.17,5.83,0.3%,7.3%,0.1%,5.9%,8.3%,7.4%,3 br Houses,488.99,11.01,2.1%,-0.1%,9.0%,5.9%,7.8%,6.6%,All Units,440.58,-50.58,10.6%,-10.3%,12.4%,14.7%,15.4%,10.5%,2 br Units,230.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,488.93,2.28,0.8%,6.1%,0.5%,6.2%,8.5%,7.5%,7112
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7113,All Houses,485.77,-10.77,-15.1%,8.0%,7.7%,8.1%,2.2%,5.1%,3 br Houses,386.50,63.50,19.7%,19.7%,9.9%,1.9%,-1.5%,3.6%,All Units,245.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,245.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,482.68,-10.63,-15.1%,7.8%,7.6%,8.0%,2.2%,5.0%,7113
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7116,All Houses,387.85,-7.85,0.6%,-12.4%,-2.1%,4.6%,5.2%,5.7%,3 br Houses,412.15,-2.15,-7.3%,-14.4%,-7.3%,11.9%,4.4%,5.9%,All Units,216.50,133.50,160.8%,160.8%,160.8%,37.7%,14.7%,10.1%,2 br Units,245.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,375.05,2.71,3.3%,-9.7%,0.1%,4.9%,5.3%,5.7%,7116
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7117,All Houses,442.46,-22.46,-3.7%,-1.7%,-5.3%,8.9%,10.0%,7.0%,3 br Houses,415.10,-15.10,-6.0%,-6.3%,-6.4%,6.6%,5.8%,5.9%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,437.42,-22.21,-3.7%,-1.6%,-5.8%,8.6%,9.8%,6.8%,7117
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7120,All Houses,444.29,5.71,15.8%,19.5%,0.2%,2.5%,8.6%,8.3%,3 br Houses,444.11,5.89,16.6%,15.0%,-1.2%,25.3%,9.0%,5.5%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,436.32,5.61,15.8%,19.6%,0.4%,2.5%,8.6%,8.3%,7120
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7140,All Houses,451.27,-1.27,-4.5%,0.2%,0.9%,3.1%,6.6%,4.8%,3 br Houses,455.59,-0.59,-1.5%,-14.7%,1.9%,5.1%,6.7%,5.2%,All Units,494.24,-4.24,3.0%,34.0%,45.5%,27.0%,15.5%,10.9%,2 br Units,379.01,-0.01,0.0%,2.8%,46.9%,13.7%,6.0%,7.7%,Combined,461.81,-2.00,-2.6%,7.3%,9.8%,7.8%,8.4%,6.1%,7140
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7150,All Houses,401.43,3.57,6.2%,-16.2%,-0.5%,-3.6%,7.0%,0.7%,3 br Houses,432.50,-2.50,-3.9%,-4.5%,-5.2%,26.2%,10.3%,3.0%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,401.43,3.57,6.2%,-16.2%,-0.5%,-3.6%,7.0%,0.7%,7150
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7155,All Houses,650.05,-0.05,-0.1%,-13.3%,-17.7%,3.6%,12.0%,7.3%,3 br Houses,686.00,0.00,0.0%,0.0%,0.0%,2.7%,12.7%,7.7%,All Units,200.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,200.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,641.37,-0.05,-0.1%,-13.2%,-17.9%,3.5%,11.9%,7.2%,7155
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7162,All Houses,515.09,-15.09,-4.9%,12.7%,8.9%,14.7%,2.4%,4.6%,3 br Houses,523.00,0.00,0.0%,0.0%,0.0%,11.2%,6.2%,4.7%,All Units,310.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,515.09,-15.09,-4.9%,12.7%,8.9%,14.7%,2.4%,4.6%,7162
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7163,All Houses,422.49,-27.49,-6.1%,0.1%,8.3%,-2.4%,2.3%,2.3%,3 br Houses,358.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,1.1%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,418.50,-27.14,-6.1%,0.2%,8.4%,-2.4%,2.3%,2.3%,7163
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7170,All Houses,617.36,90.64,11.5%,8.2%,-20.4%,10.1%,5.6%,5.4%,3 br Houses,523.31,-3.31,-5.4%,-7.1%,-10.1%,3.2%,3.2%,3.6%,All Units,456.00,0.00,0.0%,0.0%,0.4%,1.6%,6.5%,4.5%,2 br Units,377.00,0.00,0.0%,0.0%,0.0%,-0.2%,4.9%,3.4%,Combined,595.56,78.40,10.1%,7.2%,-18.7%,9.1%,5.7%,5.3%,7170
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7171,All Houses,527.64,5.36,-0.1%,-5.8%,-0.9%,4.1%,5.9%,5.4%,3 br Houses,537.43,2.57,1.2%,-4.0%,0.5%,5.9%,6.3%,5.7%,All Units,557.28,12.72,20.7%,-1.1%,11.3%,21.9%,9.5%,11.3%,2 br Units,556.71,13.29,23.1%,30.5%,38.9%,19.3%,10.0%,10.3%,Combined,540.00,8.43,7.9%,-3.8%,4.0%,10.7%,7.4%,7.6%,7171
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7172,All Houses,524.29,5.71,1.1%,-2.1%,-3.9%,3.6%,5.3%,5.1%,3 br Houses,541.95,-11.95,2.0%,0.3%,-2.6%,4.7%,6.2%,4.8%,All Units,500.23,-0.23,-1.1%,2.8%,-0.7%,8.1%,4.4%,5.0%,2 br Units,462.79,-1.79,-1.7%,4.4%,12.1%,5.8%,6.4%,7.7%,Combined,514.41,3.27,0.2%,-0.3%,-2.6%,5.3%,4.9%,5.1%,7172
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7173,All Houses,538.17,-8.17,3.4%,-2.6%,17.2%,7.1%,11.0%,7.1%,3 br Houses,527.75,-7.75,0.7%,-4.5%,0.7%,5.3%,7.3%,6.3%,All Units,256.00,0.00,0.0%,0.0%,0.0%,0.0%,2.5%,-0.4%,2 br Units,215.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,-1.0%,Combined,530.95,-7.96,3.3%,-2.5%,17.1%,7.1%,10.9%,7.0%,7173
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7174,All Houses,340.00,340.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,3 br Houses,340.00,340.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,340.00,340.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,7174
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7175,All Houses,402.70,-2.70,-4.8%,0.8%,-5.8%,3.8%,3.2%,6.2%,3 br Houses,410.00,80.00,24.2%,24.2%,24.2%,3.7%,12.5%,0.0%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,402.70,-2.70,-4.8%,0.8%,-5.8%,3.8%,3.2%,6.2%,7175
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7176,All Houses,585.00,0.00,0.0%,1.6%,15.8%,8.3%,3.5%,2.4%,3 br Houses,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,585.00,0.00,0.0%,1.6%,15.8%,0.0%,0.0%,0.0%,7176
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7177,All Houses,364.06,-4.06,-7.8%,-12.7%,3.3%,-0.3%,4.2%,3.4%,3 br Houses,420.00,0.00,0.0%,0.1%,19.9%,1.6%,6.4%,4.9%,All Units,240.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,240.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,351.74,-3.57,-7.3%,-11.9%,3.3%,0.0%,3.9%,3.2%,7177
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7178,All Houses,387.64,-2.64,-9.3%,-4.6%,-9.8%,5.3%,6.9%,0.3%,3 br Houses,387.64,-2.64,-9.3%,-4.6%,-12.0%,0.2%,0.5%,0.3%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,387.64,-2.64,-9.3%,-4.6%,-9.8%,5.3%,6.9%,0.3%,7178
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7179,All Houses,437.57,52.43,3.9%,-4.5%,9.3%,4.8%,5.0%,3.5%,3 br Houses,402.75,4.25,-4.1%,-1.6%,5.9%,6.3%,5.2%,5.3%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,437.57,52.43,3.9%,-4.5%,9.3%,4.8%,5.0%,3.5%,7179
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7180,All Houses,472.79,-2.79,-2.4%,12.6%,12.9%,16.4%,9.6%,5.4%,3 br Houses,305.00,0.00,0.0%,0.0%,0.0%,0.0%,3.1%,1.2%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,447.55,-2.64,-2.4%,12.9%,14.0%,16.8%,9.7%,5.5%,7180
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7182,All Houses,394.22,0.78,3.1%,19.3%,16.9%,3.5%,5.1%,2.9%,3 br Houses,210.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,-0.5%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,393.03,0.78,3.1%,19.3%,16.9%,3.5%,5.1%,2.9%,7182
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7183,All Houses,379.92,0.08,0.3%,0.0%,1.3%,0.9%,0.4%,0.3%,3 br Houses,379.92,0.08,0.3%,0.0%,1.3%,0.9%,0.4%,0.3%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,379.92,0.08,0.3%,0.0%,1.3%,0.9%,0.4%,0.3%,7183
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7184,All Houses,422.16,2.84,1.6%,-0.9%,-0.1%,5.3%,5.9%,10.9%,3 br Houses,422.16,2.84,1.6%,-1.0%,9.9%,4.9%,5.5%,6.6%,All Units,190.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,190.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,410.41,2.70,1.4%,-1.0%,-0.7%,4.7%,5.6%,10.9%,7184
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7185,All Houses,551.87,-6.87,-8.0%,-8.0%,19.5%,16.7%,7.1%,10.7%,3 br Houses,413.00,0.00,0.0%,0.0%,0.0%,6.0%,1.4%,2.3%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,551.87,-6.87,-8.0%,-8.0%,19.5%,16.7%,7.1%,10.7%,7185
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7186,All Houses,502.50,127.50,34.0%,34.0%,-1.7%,7.2%,12.5%,7.2%,3 br Houses,450.00,50.00,12.5%,12.5%,2.3%,3.4%,4.4%,3.6%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,502.50,127.50,34.0%,34.0%,-1.7%,7.2%,12.5%,7.2%,7186
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7187,All Houses,531.26,18.74,11.8%,6.5%,22.7%,29.2%,10.9%,6.6%,3 br Houses,399.00,0.00,0.0%,0.0%,-7.9%,17.3%,0.0%,0.0%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,531.26,18.74,11.8%,6.5%,22.7%,29.2%,10.9%,6.6%,7187
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7190,All Houses,440.46,-5.46,3.1%,15.3%,-2.2%,3.4%,8.3%,7.1%,3 br Houses,449.91,0.09,0.3%,4.5%,6.7%,12.5%,8.3%,6.4%,All Units,379.94,0.06,0.2%,-4.3%,34.5%,7.0%,10.6%,7.7%,2 br Units,379.94,0.06,0.2%,-3.9%,34.5%,5.3%,9.1%,6.7%,Combined,423.02,-3.87,2.3%,9.5%,5.3%,4.2%,8.8%,7.3%,7190
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7209,All Houses,350.76,-0.76,-3.1%,3.9%,-0.9%,-0.3%,3.2%,4.1%,3 br Houses,287.00,0.00,0.0%,0.0%,0.0%,-0.3%,1.4%,2.1%,All Units,215.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,2 br Units,215.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,Combined,339.82,-0.70,-2.9%,3.8%,-0.7%,-0.2%,3.0%,3.9%,7209
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7210,All Houses,399.99,0.01,0.0%,2.3%,4.1%,1.7%,7.3%,6.2%,3 br Houses,399.99,0.01,0.0%,-0.7%,1.3%,7.9%,7.4%,4.9%,All Units,290.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,390.63,0.01,0.1%,2.2%,3.5%,1.4%,6.8%,6.6%,7210
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7211,All Houses,240.14,-0.14,-0.8%,32.5%,-0.1%,-0.1%,4.1%,1.8%,3 br Houses,221.32,-1.32,-8.2%,12.8%,-0.6%,-1.4%,1.7%,1.0%,All Units,277.50,22.50,0.0%,0.0%,8.8%,25.6%,0.0%,0.0%,2 br Units,277.50,22.50,0.0%,0.0%,8.8%,25.6%,0.0%,0.0%,Combined,244.53,2.53,1.0%,34.9%,1.0%,0.5%,4.4%,2.0%,7211
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7212,All Houses,515.00,-7.00,4.2%,12.1%,19.1%,8.9%,8.9%,7.0%,3 br Houses,472.00,0.00,0.0%,0.0%,0.0%,5.7%,4.9%,6.0%,All Units,369.00,-91.00,-19.8%,-19.8%,58.4%,16.6%,6.8%,2.1%,2 br Units,233.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,-2.8%,Combined,485.00,-24.26,-0.4%,5.5%,24.0%,9.8%,8.5%,6.0%,7212
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7213,All Houses,298.20,1.80,9.9%,120.9%,1.8%,30.2%,12.0%,8.2%,3 br Houses,292.81,7.19,116.9%,116.9%,7.9%,29.4%,11.7%,8.1%,All Units,265.00,0.00,0.0%,0.0%,0.0%,30.2%,18.7%,12.7%,2 br Units,265.00,0.00,0.0%,0.0%,0.0%,30.2%,18.7%,12.7%,Combined,286.79,1.53,6.5%,78.1%,1.4%,29.2%,12.2%,8.4%,7213
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7214,All Houses,359.22,0.78,3.4%,19.1%,16.7%,11.4%,9.5%,9.9%,3 br Houses,305.01,-0.01,0.0%,4.5%,1.8%,5.4%,7.0%,6.1%,All Units,177.00,0.00,0.0%,0.0%,0.0%,0.0%,1.0%,1.7%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,313.14,1.00,3.2%,16.4%,14.4%,9.5%,7.9%,8.2%,7214
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7215,All Houses,430.85,4.15,4.2%,10.3%,-4.7%,3.9%,10.0%,6.4%,3 br Houses,448.82,1.18,4.1%,13.7%,-3.8%,9.0%,10.2%,6.5%,All Units,375.56,-0.56,-2.2%,78.3%,25.2%,24.4%,10.6%,8.6%,2 br Units,435.16,-60.16,-5.9%,24.3%,-27.5%,33.0%,13.0%,10.2%,Combined,423.49,3.53,3.4%,15.5%,-2.2%,5.3%,10.1%,6.6%,7215
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7216,All Houses,505.78,7.22,18.6%,20.6%,15.9%,12.4%,10.8%,8.4%,3 br Houses,499.73,15.27,9.6%,19.1%,14.3%,11.0%,10.2%,8.2%,All Units,202.56,-2.56,-15.9%,-36.2%,-31.9%,-3.4%,-1.5%,0.3%,2 br Units,275.04,-0.04,-0.2%,-13.4%,-7.8%,6.9%,2.7%,3.4%,Combined,439.99,5.10,13.9%,10.8%,8.3%,10.3%,8.9%,7.2%,7216
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7248,All Houses,470.32,-2.32,2.0%,-4.7%,7.0%,2.1%,7.6%,5.5%,3 br Houses,462.57,-2.57,-0.3%,-0.5%,6.1%,2.5%,7.5%,5.5%,All Units,440.52,-0.52,9.2%,15.7%,4.8%,4.2%,8.8%,7.9%,2 br Units,429.60,-9.60,5.1%,8.4%,9.1%,2.4%,7.8%,7.2%,Combined,460.14,-1.70,4.3%,1.1%,6.3%,2.7%,8.0%,6.2%,7248
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 7249,All Houses,488.72,1.28,-4.1%,-1.5%,-2.0%,4.0%,6.3%,6.0%,3 br Houses,483.43,-3.43,-4.3%,-1.5%,-1.0%,3.8%,6.6%,5.7%,All Units,441.29,-11.29,-11.9%,-8.7%,-0.5%,6.1%,5.8%,8.3%,2 br Units,423.42,-8.42,-4.8%,6.0%,-3.5%,3.2%,6.1%,6.5%,Combined,473.52,-2.75,-6.5%,-3.8%,-1.6%,4.6%,6.1%,6.6%,7249
